"objetID,C,254","dateRefere,D","route,C,100","pr,C,10","depPr,C,10","concession,C,1","abs,N,24,15","cumul,N,24,15","x,N,24,15","y,N,24,15","z,N,24,15","cote,C,1","voie,N,10,0","accrochage,C,20","longueurd,N,10,0","longueurg,N,10,0","sectionnem,C,3","sectionn_1,C,15"
7814,02/01/2026,51N904409,3,51,N,0,445,"801960,9","6873083,98",0,D,0,ACCROCHE,262,0,51,GE DIRE
3574,02/01/2026,51N904409,4,51,N,0,707,"801924,2",6873070,0,D,0,ACCROCHE,28,0,51,GE DIRE
16755,02/01/2026,51N904410,1,51,N,0,0,"801924,28","6872397,7",0,D,0,ACCROCHE,280,0,51,GE DIRE
58197,02/01/2026,51N904410,2,51,N,0,280,"802200,51","6872143,79",0,D,0,ACCROCHE,140,0,51,GE DIRE
38011,02/01/2026,51N904410,3,51,N,0,420,"802180,37","6872320,46",0,D,0,ACCROCHE,165,0,51,GE DIRE
56602,02/01/2026,51N904411,1,51,N,0,0,"810826,13","6861284,92",0,D,0,ACCROCHE,255,0,51,GE DIRE
57457,02/01/2026,51N904411,2,51,N,0,255,"811055,81","6861216,5",0,D,0,ACCROCHE,200,0,51,GE DIRE
42774,02/01/2026,51N904412,1,51,N,0,0,"813361,97","6858574,9",0,D,0,ACCROCHE,300,0,51,GE DIRE
3843,02/01/2026,51N904412,2,51,N,0,300,"813648,17","6858387,17",0,D,0,ACCROCHE,260,0,51,GE DIRE
20668,02/01/2026,51N904413,1,51,N,0,0,"808125,1","6864467,73",0,D,0,ACCROCHE,575,0,51,GE DIRE
57226,02/01/2026,51N904414,1,51,N,0,0,"809020,22","6863558,77",0,D,0,ACCROCHE,447,0,51,GE DIRE
321,02/01/2026,51N904414,2,51,N,0,447,"809228,21","6863150,49",0,D,0,ACCROCHE,450,0,51,GE DIRE
27539,02/01/2026,51N904414,3,51,N,0,897,"809132,75","6863606,08",0,D,0,ACCROCHE,216,0,51,GE DIRE
19607,02/01/2026,51N904415,1,51,N,0,0,"798215,87","6878091,44",0,D,0,ACCROCHE,356,0,51,GE DIRE
25603,02/01/2026,51N904415,2,51,N,0,356,"798239,31","6877703,88",0,D,0,ACCROCHE,245,0,51,GE DIRE
13964,02/01/2026,51N904415,3,51,N,0,601,"798483,01","6877617,66",0,D,0,ACCROCHE,470,0,51,GE DIRE
23229,02/01/2026,51N904415,4,51,N,0,1071,"798246,74","6877724,07",0,D,0,ACCROCHE,438,0,51,GE DIRE
74494,02/01/2026,51N904416,1,51,N,0,0,"816735,58","6848828,25",0,D,0,ACCROCHE,160,0,51,GE DIRE
35342,02/01/2026,51N904417,5,51,N,0,0,"804850,61","6868818,94",0,D,0,ACCROCHE,157,0,51,GE DIRE
7337,02/01/2026,51N904417,6,51,N,0,157,"805041,64","6869022,11",0,D,0,ACCROCHE,157,0,51,GE DIRE
14015,02/01/2026,51N904417,7,51,N,0,314,"805005,8","6869022,05",0,D,0,ACCROCHE,232,0,51,GE DIRE
2047,02/01/2026,51N904417,8,51,N,0,546,"804890,11","6868824,41",0,D,0,ACCROCHE,232,0,51,GE DIRE
52110,02/01/2026,51N904418,1,51,N,0,0,"806624,91","6866445,26",0,D,0,ACCROCHE,300,0,51,GE DIRE
47720,02/01/2026,51N904418,2,51,N,0,300,"806834,88","6866275,92",0,D,0,ACCROCHE,330,0,51,GE DIRE
4376,02/01/2026,52N900401,1,52,N,0,0,"834642,18","6840762,23",0,D,0,ACCROCHE,96,0,52,GE DIRE
27194,02/01/2026,52N900401,2,52,N,0,96,"834668,16","6840692,83",0,D,0,ACCROCHE,150,0,52,GE DIRE
21820,02/01/2026,52N900401,3,52,N,0,246,"835144,75","6840781,41",0,D,0,ACCROCHE,245,0,52,GE DIRE
47392,02/01/2026,52N900401,4,52,N,0,491,"833785,43","6841204,78",0,D,0,ACCROCHE,126,0,52,GE DIRE
41883,02/01/2026,52N900403,1,52,N,0,0,"840739,99","6839561,79",0,D,0,ACCROCHE,577,0,52,GE DIRE
41598,02/01/2026,52N900403,2,52,N,0,577,"841168,09","6839640,24",0,D,0,ACCROCHE,567,0,52,GE DIRE
55067,02/01/2026,52N900403,3,52,N,0,1144,"841166,07","6839462,09",0,D,0,ACCROCHE,225,0,52,GE DIRE
73136,02/01/2026,52N900403,4,52,N,0,1369,"841187,74","6839647,37",0,D,0,ACCROCHE,415,0,52,GE DIRE
33505,02/01/2026,52N900404,1,52,N,0,0,"842583,09","6837921,23",0,D,0,ACCROCHE,360,0,52,GE DIRE
22668,02/01/2026,52N900404,2,52,N,0,360,"842747,07","6837609,11",0,D,0,ACCROCHE,245,0,52,GE DIRE
60032,02/01/2026,52N900404,3,52,N,0,605,"842853,41","6837687,26",0,D,0,ACCROCHE,270,0,52,GE DIRE
7962,02/01/2026,52N900404,4,52,N,0,875,"842943,94","6837778,73",0,D,0,ACCROCHE,330,0,52,GE DIRE
16894,02/01/2026,52N900405,1,52,N,0,0,"844339,19","6837494,6",0,D,0,ACCROCHE,540,0,52,GE DIRE
6508,02/01/2026,52N900405,2,52,N,0,540,"844587,46","6837664,05",0,D,0,ACCROCHE,525,0,52,GE DIRE
68722,02/01/2026,52N900405,3,52,N,0,1065,"844883,52","6837559,63",0,D,0,ACCROCHE,385,0,52,GE DIRE
28607,02/01/2026,52N900405,4,52,N,0,1450,"844577,38","6837671,02",0,D,0,ACCROCHE,285,0,52,GE DIRE
70614,02/01/2026,52N900406,1,52,N,0,0,"846001,07","6837397,09",0,D,0,ACCROCHE,300,0,52,GE DIRE
14478,02/01/2026,52N900406,2,52,N,0,300,"846445,75","6837428,73",0,D,0,ACCROCHE,370,0,52,GE DIRE
29927,02/01/2026,52N900406,3,52,N,0,670,"846422,03","6837563,96",0,D,0,ACCROCHE,1200,0,52,GE DIRE
69741,02/01/2026,52N900406,4,52,N,0,1870,"846888,47","6837701,51",0,D,0,ACCROCHE,1100,0,52,GE DIRE
60708,02/01/2026,52N901901,1,52,N,0,0,"870915,55","6762064,89",0,D,0,ACCROCHE,205,0,52,DIRE
885,02/01/2026,54A803105,1,54,N,0,0,"921433,79","6847359,48",0,D,0,ACCROCHE,125,0,54,GE DIRE
29138,02/01/2026,54A803105,2,54,N,0,125,"921699,86","6847369,47",0,D,0,ACCROCHE,161,0,54,GE DIRE
40239,02/01/2026,54A803301,1,54,N,0,0,"929984,65","6845119,92",0,D,0,ACCROCHE,126,0,54,GE DIRE
63655,02/01/2026,54A803301,2,54,N,0,126,"930015,27","6844864,1",0,D,0,ACCROCHE,121,0,54,GE DIRE
11986,02/01/2026,54A803302,1,54,N,0,0,"930082,39","6844758,33",0,D,0,ACCROCHE,127,0,54,GE DIRE
364,02/01/2026,54A803302,2,54,N,0,127,"930051,98","6845013,74",0,D,0,ACCROCHE,127,0,54,GE DIRE
53229,02/01/2026,54A903105,1,54,N,0,0,"913089,4","6843422,33",0,D,0,ACCROCHE,427,0,54,GE DIRE
4873,02/01/2026,54A903105,2,54,N,0,427,"912920,05","6843416,39",0,D,0,ACCROCHE,451,0,54,GE DIRE
36901,02/01/2026,54A903105,3,54,N,0,878,"913120,41","6843380,29",0,D,0,ACCROCHE,28,0,54,GE DIRE
39281,02/01/2026,54A903105,4,54,N,0,906,"913022,37","6843460,98",0,D,0,ACCROCHE,18,0,54,GE DIRE
46944,02/01/2026,54A903110,1,54,N,0,0,"914995,53","6845530,41",0,D,0,ACCROCHE,2677,0,54,GE DIRE
39871,02/01/2026,54A903110,2,54,N,0,2677,"913567,07","6847403,2",0,D,0,ACCROCHE,2611,0,54,GE DIRE
3895,02/01/2026,54A903110,3,54,N,0,5288,"915251,32","6845959,92",0,D,0,ACCROCHE,372,0,54,GE DIRE
49925,02/01/2026,54A903110,4,54,N,0,5660,"914970,91","6845899,07",0,D,0,ACCROCHE,414,0,54,GE DIRE
6952,02/01/2026,54A903110,5,54,N,0,6074,"913736,12","6847152,46",0,D,0,ACCROCHE,280,0,54,GE DIRE
14894,02/01/2026,54A903110,6,54,N,0,6354,"913523,61","6847124,65",0,D,0,ACCROCHE,235,0,54,GE DIRE
11241,02/01/2026,54A903115,1,54,N,0,0,"915506,29","6846107,69",0,D,0,ACCROCHE,508,0,54,GE DIRE
59291,02/01/2026,54A903115,2,54,N,0,508,"916006,06","6846090,54",0,D,0,ACCROCHE,432,0,54,GE DIRE
5430,02/01/2026,54A903115,3,54,N,0,940,"916905,82","6846627,9",0,D,0,ACCROCHE,322,0,54,GE DIRE
51345,02/01/2026,54A903115,4,54,N,0,1262,"916402,66","6846381,97",0,D,0,ACCROCHE,522,0,54,GE DIRE
60363,02/01/2026,54A903115,5,54,N,0,1784,"915821,1","6846153,9",0,D,0,ACCROCHE,142,0,54,GE DIRE
52960,02/01/2026,54A903115,6,54,N,0,1926,"916273,99","6846302,81",0,D,0,ACCROCHE,142,0,54,GE DIRE
62633,02/01/2026,54A903120,1,54,N,0,0,"919098,4","6847353,57",0,D,0,ACCROCHE,629,0,54,GE DIRE
63803,02/01/2026,54A903120,2,54,N,0,629,"919434,82","6847579,42",0,D,0,ACCROCHE,588,0,54,GE DIRE
49577,02/01/2026,54A903120,3,54,N,0,1217,"919678,37","6847386,73",0,D,0,ACCROCHE,310,0,54,GE DIRE
5246,02/01/2026,54A903120,4,54,N,0,1527,"919469,86","6847555,71",0,D,0,ACCROCHE,261,0,54,GE DIRE
71185,02/01/2026,54A903125,1,54,N,0,0,"925716,32","6847980,33",0,D,0,ACCROCHE,247,0,54,GE DIRE
16708,02/01/2026,54A903125,2,54,N,0,247,"926000,1","6847970,11",0,D,0,ACCROCHE,321,0,54,GE DIRE
44038,02/01/2026,54A903125,3,54,N,0,568,"926407,59","6848111,06",0,D,0,ACCROCHE,441,0,54,GE DIRE
46332,02/01/2026,54A903125,4,54,N,0,1009,"923943,36","6847855,47",0,D,0,ACCROCHE,226,0,54,GE DIRE
40895,02/01/2026,54A903125,5,54,N,0,1235,"925963,55","6847959,56",0,D,0,ACCROCHE,141,0,54,GE DIRE
58258,02/01/2026,54A903125,6,54,N,0,1376,"925985,48","6847980,66",0,D,0,ACCROCHE,102,0,54,GE DIRE
28130,02/01/2026,54A903125,7,54,N,0,1478,"925944,5","6848085,11",0,D,0,ACCROCHE,103,0,54,GE DIRE
36125,02/01/2026,54A903130,1,54,N,0,0,"930668,36","6849275,29",0,D,0,ACCROCHE,488,0,54,GE DIRE
10042,02/01/2026,54A903130,2,54,N,0,488,"930973,33","6849750,22",0,D,0,ACCROCHE,407,0,54,GE DIRE
2454,02/01/2026,54A903135,1,54,N,0,0,"932597,15","6849891,76",0,D,0,ACCROCHE,1375,0,54,GE DIRE
28745,02/01/2026,54A903135,2,54,N,0,1375,"932827,54","6851229,43",0,D,0,ACCROCHE,1426,0,54,GE DIRE
11823,02/01/2026,54A903140,1,54,N,0,0,"933297,51","6851642,12",0,D,0,ACCROCHE,815,0,54,GE DIRE
57621,02/01/2026,54A903140,2,54,N,0,815,"932405,19","6852432,22",0,D,0,ACCROCHE,1020,0,54,GE DIRE
48887,02/01/2026,54A903145,1,54,N,0,0,"931943,72","6853410,19",0,D,0,ACCROCHE,870,0,54,GE DIRE
53834,02/01/2026,54A903145,2,54,N,0,870,"931654,95","6854076,57",0,D,0,ACCROCHE,530,0,54,GE DIRE
67150,02/01/2026,54A903145,3,54,N,0,1400,"931784,83","6854001,37",0,D,0,ACCROCHE,322,0,54,GE DIRE
17805,02/01/2026,54A903145,4,54,N,0,1722,"931831,56","6853952,22",0,D,0,ACCROCHE,467,0,54,GE DIRE
35279,02/01/2026,54A903145,5,54,N,0,2189,"931911,94","6853718,22",0,D,0,ACCROCHE,83,0,54,GE DIRE
21231,02/01/2026,54A903145,6,54,N,0,2272,"931935,73","6853816,91",0,D,0,ACCROCHE,45,0,54,GE DIRE
33170,02/01/2026,54A903150,1,54,N,0,0,"932041,83","6854605,02",0,D,0,ACCROCHE,309,0,54,GE DIRE
18459,02/01/2026,54A903150,2,54,N,0,309,"932362,28","6854572,86",0,D,0,ACCROCHE,820,0,54,GE DIRE
72432,02/01/2026,54A903150,3,54,N,0,1129,"931734,24","6855353,13",0,D,0,ACCROCHE,871,0,54,GE DIRE
21328,02/01/2026,54A903150,4,54,N,0,2000,"932312,02","6854619,76",0,D,0,ACCROCHE,781,0,54,GE DIRE
51828,02/01/2026,54A903155,1,54,N,0,0,"930991,96","6857330,61",0,D,0,ACCROCHE,311,0,54,GE DIRE
60962,02/01/2026,54A903155,2,54,N,0,311,"931073,28","6857631,17",0,D,0,ACCROCHE,139,0,54,GE DIRE
21854,02/01/2026,54A903155,3,54,N,0,450,"931012,73","6857683,38",0,D,0,ACCROCHE,303,0,54,GE DIRE
25045,02/01/2026,54A903155,4,54,N,0,753,"930910,08","6857352,65",0,D,0,ACCROCHE,275,0,54,GE DIRE
17911,02/01/2026,54A903160,1,54,N,0,0,"928636,89","6861210,76",0,D,0,ACCROCHE,480,0,54,GE DIRE
8576,02/01/2026,54A903160,2,54,N,0,480,"928664,14","6861666,64",0,D,0,ACCROCHE,449,0,54,GE DIRE
51468,02/01/2026,54A903160,3,54,N,0,929,"928123,54","6862107,33",0,D,0,ACCROCHE,461,0,54,GE DIRE
47714,02/01/2026,54A903160,4,54,N,0,1390,"928222,48","6861712,72",0,D,0,ACCROCHE,462,0,54,GE DIRE
8887,02/01/2026,54A903160,5,54,N,0,1852,"928122,74","6861807,15",0,D,0,ACCROCHE,20,0,54,GE DIRE
41496,02/01/2026,54A903160,6,54,N,0,1872,"928135,92","6861769,33",0,D,0,ACCROCHE,22,0,54,GE DIRE
36735,02/01/2026,54A903160,7,54,N,0,1894,"928685,02","6861623,78",0,D,0,ACCROCHE,24,0,54,GE DIRE
32343,02/01/2026,54A903165,1,54,N,0,0,"927047,51","6868926,64",0,D,0,ACCROCHE,1158,0,54,GE DIRE
27602,02/01/2026,54A903165,2,54,N,0,1158,"926684,56","6869568,14",0,D,0,ACCROCHE,656,0,54,GE DIRE
5918,02/01/2026,54A903170,1,54,N,0,0,"927169,01","6869813,18",0,D,0,ACCROCHE,295,0,54,GE DIRE
44480,02/01/2026,54A903170,2,54,N,0,295,"927325,79","6870032,22",0,D,0,ACCROCHE,229,0,54,GE DIRE
14572,02/01/2026,54A903170,3,54,N,0,524,"927311,87","6870286,3",0,D,0,ACCROCHE,296,0,54,GE DIRE
1864,02/01/2026,54A903170,4,54,N,0,820,"927131,89","6870053,48",0,D,0,ACCROCHE,228,0,54,GE DIRE
12862,02/01/2026,54A903170,5,54,N,0,1048,"927298,54","6870001,08",0,D,0,ACCROCHE,25,0,54,GE DIRE
10185,02/01/2026,54A903170,6,54,N,0,1073,"927293,54",6870036,0,D,0,ACCROCHE,20,0,54,GE DIRE
57514,02/01/2026,54A903170,7,54,N,0,1093,"927169,46","6870087,44",0,D,0,ACCROCHE,31,0,54,GE DIRE
55241,02/01/2026,54A903170,8,54,N,0,1124,"927179,12","6870048,38",0,D,0,ACCROCHE,25,0,54,GE DIRE
73164,02/01/2026,54A903175,1,54,N,0,0,"927941,9","6874940,67",0,D,0,ACCROCHE,325,0,54,GE DIRE
72897,02/01/2026,54A903175,2,54,N,0,325,"928046,2","6875276,49",0,D,0,ACCROCHE,325,0,54,GE DIRE
28588,02/01/2026,54A903175,3,54,N,0,650,"927941,3","6875469,52",0,D,0,ACCROCHE,370,0,54,GE DIRE
46122,02/01/2026,54A903175,4,54,N,0,1020,"927765,32","6874998,81",0,D,0,ACCROCHE,241,0,54,GE DIRE
68205,02/01/2026,54A903175,6,54,N,0,1261,"927839,39","6875089,31",0,D,0,ACCROCHE,52,0,54,GE DIRE
12666,02/01/2026,54A903175,8,54,N,0,1313,"927884,03","6875179,07",0,D,0,ACCROCHE,26,0,54,GE DIRE
68376,02/01/2026,54A903305,1,54,N,0,0,"928959,44","6848322,53",0,D,0,ACCROCHE,636,0,54,GE DIRE
69825,02/01/2026,54A903305,2,54,N,0,636,"929372,74","6847680,17",0,D,0,ACCROCHE,910,0,54,GE DIRE
20129,02/01/2026,54A903305,3,54,N,0,1546,"929354,78","6847885,95",0,D,0,ACCROCHE,834,0,54,GE DIRE
68887,02/01/2026,54A903305,4,54,N,0,2380,"929294,79","6848446,36",0,D,0,ACCROCHE,299,0,54,GE DIRE
11129,02/01/2026,54A903305,5,54,N,0,2679,"929898,34","6848425,98",0,D,0,ACCROCHE,1162,0,54,GE DIRE
16008,02/01/2026,54A903305,6,54,N,0,3841,"929331,62","6848318,72",0,D,0,ACCROCHE,587,0,54,GE DIRE
28595,02/01/2026,54A903310,1,54,N,0,0,"931030,63","6843205,84",0,D,0,ACCROCHE,292,0,54,GE DIRE
29279,02/01/2026,54A903310,2,54,N,0,292,"931190,44","6842987,39",0,D,0,ACCROCHE,225,0,54,GE DIRE
63421,02/01/2026,54A903310,3,54,N,0,517,"931204,1","6842992,43",0,D,0,ACCROCHE,339,0,54,GE DIRE
46973,02/01/2026,54A903310,4,54,N,0,856,"931354,24","6843039,44",0,D,0,ACCROCHE,278,0,54,GE DIRE
29036,02/01/2026,54A903310,5,54,N,0,1134,"931551,36","6842983,83",0,D,0,ACCROCHE,265,0,54,GE DIRE
73200,02/01/2026,54A903310,6,54,N,0,1399,"931370,56","6843141,91",0,D,0,ACCROCHE,182,0,54,GE DIRE
39067,02/01/2026,54A903310,7,54,N,0,1581,"931407,58","6843174,7",0,D,0,ACCROCHE,333,0,54,GE DIRE
29124,02/01/2026,54A903310,8,54,N,0,1914,"931270,8","6843088,76",0,D,0,ACCROCHE,305,0,54,GE DIRE
43909,02/01/2026,54A903315,1,54,N,0,0,"936406,75","6840133,56",0,D,0,ACCROCHE,202,0,54,GE DIRE
69782,02/01/2026,54A903315,2,54,N,0,202,"936543,65","6840035,1",0,D,0,ACCROCHE,224,0,54,GE DIRE
62757,02/01/2026,54A903315,3,54,N,0,426,"936740,77","6840161,55",0,D,0,ACCROCHE,345,0,54,GE DIRE
42280,02/01/2026,54A903315,4,54,N,0,771,"936429,73","6840259,12",0,D,0,ACCROCHE,354,0,54,GE DIRE
65952,02/01/2026,54A903320,1,54,N,0,0,"940820,58","6840362,78",0,D,0,ACCROCHE,405,0,54,GE DIRE
21256,02/01/2026,54A903320,2,54,N,0,405,"941262,72","6840255,75",0,D,0,ACCROCHE,180,0,54,GE DIRE
973,02/01/2026,54A903320,3,54,N,0,585,"941577,14","6840276,19",0,D,0,ACCROCHE,219,0,54,GE DIRE
519,02/01/2026,54A903320,4,54,N,0,804,"941355,13","6840429,08",0,D,0,ACCROCHE,333,0,54,GE DIRE
17428,02/01/2026,54A903325,1,54,N,0,0,"945642,13","6838978,45",0,D,0,ACCROCHE,695,0,54,GE DIRE
69861,02/01/2026,54A903325,2,54,N,0,695,"946725,09","6838961,2",0,D,0,ACCROCHE,305,0,54,GE DIRE
15471,02/01/2026,54A903325,3,54,N,0,1000,"946003,94","6838476,54",0,D,0,ACCROCHE,47,0,54,GE DIRE
68074,02/01/2026,54A903330,1,54,N,0,0,"947475,17","6838999,18",0,D,0,ACCROCHE,203,0,54,GE DIRE
46690,02/01/2026,54A903330,2,54,N,0,203,"947700,13","6838977,32",0,D,0,ACCROCHE,149,0,54,GE DIRE
8177,02/01/2026,54A903330,3,54,N,0,352,"947877,3","6839114,63",0,D,0,ACCROCHE,402,0,54,GE DIRE
16679,02/01/2026,54A903330,4,54,N,0,754,"947538,64","6839086,27",0,D,0,ACCROCHE,318,0,54,GE DIRE
58325,02/01/2026,54A931301,1,54,N,0,0,"925552,38","6870376,41",0,D,0,ACCROCHE,162,0,54,GE DIRE
20614,02/01/2026,54A933005,1,54,N,0,0,"934571,67","6844586,72",0,D,0,ACCROCHE,161,0,54,DIRE
61474,02/01/2026,54A933005,2,54,N,0,161,"934599,59","6844571,68",0,D,0,ACCROCHE,76,0,54,DIRE
38777,02/01/2026,54A933010,1,54,N,0,0,"934267,83","6843817,45",0,D,0,ACCROCHE,241,0,54,DIRE
57856,02/01/2026,54A933010,2,54,N,0,241,"934306,71","6843632,31",0,D,0,ACCROCHE,233,0,54,DIRE
65565,02/01/2026,54A933015,1,54,N,0,0,"934302,14","6842730,07",0,D,0,ACCROCHE,439,0,54,DIRE
73516,02/01/2026,54A933015,2,54,N,0,439,"934401,24","6842459,45",0,D,0,ACCROCHE,306,0,54,DIRE
22766,02/01/2026,54A933015,3,54,N,0,745,"934365,13","6842532,06",0,D,0,ACCROCHE,317,0,54,DIRE
10366,02/01/2026,54A933020,1,54,N,0,0,"934352,59","6842160,77",0,D,0,ACCROCHE,308,0,54,DIRE
43802,02/01/2026,54A933020,2,54,N,0,308,"934361,31","6841925,63",0,D,0,ACCROCHE,192,0,54,DIRE
41041,02/01/2026,54A933020,3,54,N,0,500,"934429,99","6841733,41",0,D,0,ACCROCHE,380,0,54,DIRE
61338,02/01/2026,54A933025,1,54,N,0,0,"934436,12","6841596,26",0,D,0,ACCROCHE,434,0,54,DIRE
15591,02/01/2026,54A933025,2,54,N,0,434,"934438,79","6841500,95",0,D,0,ACCROCHE,927,0,54,DIRE
45705,02/01/2026,54A933025,3,54,N,0,1361,"934543,1","6840623,75",0,D,0,ACCROCHE,356,0,54,DIRE
26973,02/01/2026,54A933025,4,54,N,0,1717,"934792,14","6840714,69",0,D,0,ACCROCHE,753,0,54,DIRE
34066,02/01/2026,54A933025,5,54,N,0,2470,"934496,83","6841060,39",0,D,0,ACCROCHE,310,0,54,DIRE
66122,02/01/2026,54A933025,6,54,N,0,2780,"934447,26","6841100,01",0,D,0,ACCROCHE,323,0,54,DIRE
4634,02/01/2026,54A933025,7,54,N,0,3103,"934629,4","6840886,52",0,D,0,ACCROCHE,191,0,54,DIRE
59329,02/01/2026,54A933025,8,54,N,0,3294,"934569,82","6840996,21",0,D,0,ACCROCHE,381,0,54,DIRE
19576,02/01/2026,54A933030,1,54,N,0,0,"934447,12","6840344,63",0,D,0,ACCROCHE,367,0,54,DIRE
19570,02/01/2026,54A933030,2,54,N,0,367,"934301,04","6839982,67",0,D,0,ACCROCHE,205,0,54,DIRE
3549,02/01/2026,54A933030,3,54,N,0,572,"934265,63","6839722,07",0,D,0,ACCROCHE,240,0,54,DIRE
219,02/01/2026,54A933030,4,54,N,0,812,"934375,17","6839942,03",0,D,0,ACCROCHE,354,0,54,DIRE
8274,02/01/2026,54A933035,1,54,N,0,0,"934094,09","6839213,66",0,D,0,ACCROCHE,234,0,54,DIRE
23421,02/01/2026,54A933035,2,54,N,0,234,"933943,66","6839010,9",0,D,0,ACCROCHE,397,0,54,DIRE
3237,02/01/2026,54A933040,1,54,N,0,0,"934113,94","6835464,22",0,D,0,ACCROCHE,758,0,54,DIRE
63071,02/01/2026,54A933040,2,54,N,0,758,"934476,43","6835444,94",0,D,0,ACCROCHE,873,0,54,DIRE
58454,02/01/2026,54A933040,3,54,N,0,1631,"934149,33","6835148,18",0,D,0,ACCROCHE,435,0,54,DIRE
18671,02/01/2026,54A933040,4,54,N,0,2066,"934338,67","6836074,15",0,D,0,ACCROCHE,297,0,54,DIRE
56265,02/01/2026,54N900405,1,54,N,0,0,"906825,33","6844676,35",0,D,0,ACCROCHE,131,0,54,GE DIRE
32927,02/01/2026,54N900405,2,54,N,0,131,"906865,79","6844580,65",0,D,0,ACCROCHE,132,0,54,GE DIRE
7367,02/01/2026,54N900405,3,54,N,0,263,"906389,15","6844764,88",0,D,0,ACCROCHE,213,0,54,GE DIRE
55446,02/01/2026,54N900405,4,54,N,0,476,"906248,73","6844906,25",0,D,0,ACCROCHE,339,0,54,GE DIRE
13150,02/01/2026,54N900410,1,54,N,0,0,"911026,27","6842605,55",0,D,0,ACCROCHE,398,0,54,GE DIRE
46094,02/01/2026,54N900410,2,54,N,0,398,"911373,83","6842650,89",0,D,0,ACCROCHE,351,0,54,GE DIRE
25586,02/01/2026,54N900410,3,54,N,0,749,"911592,29","6842761,98",0,D,0,ACCROCHE,204,0,54,GE DIRE
32593,02/01/2026,54N900410,4,54,N,0,953,"911474,13","6842912,96",0,D,0,ACCROCHE,588,0,54,GE DIRE
45932,02/01/2026,54N900410,5,54,N,0,1541,"911470,5","6842781,77",0,D,0,ACCROCHE,36,0,54,GE DIRE
14287,02/01/2026,54N900410,6,54,N,0,1577,"911406,22","6842733,36",0,D,0,ACCROCHE,43,0,54,GE DIRE
59690,02/01/2026,54N900410,7,54,N,0,1620,"911268,98","6842521,07",0,D,0,ACCROCHE,32,0,54,GE DIRE
24694,02/01/2026,54N900410,8,54,N,0,1652,"911323,12","6842517,71",0,D,0,ACCROCHE,21,0,54,GE DIRE
24710,02/01/2026,54N900435,1,54,N,0,0,"948992,76","6839112,65",0,D,0,ACCROCHE,688,0,54,GE DIRE
6625,02/01/2026,54N900435,2,54,N,0,688,"949388,74","6839215,12",0,D,0,ACCROCHE,567,0,54,GE DIRE
8731,02/01/2026,54N900435,3,54,N,0,1255,"949425,24","6838899,3",0,D,0,ACCROCHE,217,0,54,GE DIRE
43431,02/01/2026,54N900435,4,54,N,0,1472,"949341,34","6839089,37",0,D,0,ACCROCHE,283,0,54,GE DIRE
56092,02/01/2026,54N900440,1,54,N,0,0,"956871,44","6836267,53",0,D,0,ACCROCHE,320,0,54,GE DIRE
18542,02/01/2026,54N900440,2,54,N,0,320,"956836,67","6836092,31",0,D,0,ACCROCHE,405,0,54,GE DIRE
32857,02/01/2026,54N900440,3,54,N,0,725,"957101,8","6836219,88",0,D,0,ACCROCHE,416,0,54,GE DIRE
73265,02/01/2026,54N900440,4,54,N,0,1141,"956764,37","6836403,48",0,D,0,ACCROCHE,340,0,54,GE DIRE
40257,02/01/2026,54N900445,1,54,N,0,0,"967033,61","6836560,02",0,D,0,ACCROCHE,220,0,54,GE DIRE
28904,02/01/2026,54N900445,2,54,N,0,220,"967252,01","6836520,3",0,D,0,ACCROCHE,264,0,54,GE DIRE
38925,02/01/2026,54N900445,3,54,N,0,484,"967941,2","6836644,77",0,D,0,ACCROCHE,296,0,54,GE DIRE
45723,02/01/2026,54N900445,4,54,N,0,780,"967654,28","6836729,31",0,D,0,ACCROCHE,198,0,54,GE DIRE
45773,02/01/2026,54N900450,1,54,N,0,0,"971315,75","6835616,98",0,D,0,ACCROCHE,437,0,54,GE DIRE
6103,02/01/2026,54N900450,2,54,N,0,437,"971774,65","6835595,63",0,D,0,ACCROCHE,310,0,54,GE DIRE
69880,02/01/2026,54N900450,3,54,N,0,747,"971965,54","6835823,5",0,D,0,ACCROCHE,370,0,54,GE DIRE
18830,02/01/2026,54N900450,4,54,N,0,1117,"971567,68","6835789,65",0,D,0,ACCROCHE,340,0,54,GE DIRE
72464,02/01/2026,54N900455,1,54,N,0,0,"983299,86","6840324,01",0,D,0,ACCROCHE,285,0,54,GE DIRE
74363,02/01/2026,54N900455,3,54,N,0,285,"983755,92","6840790,62",0,D,0,ACCROCHE,370,0,54,GE DIRE
73067,02/01/2026,54N900455,4,54,N,0,655,"983411,21","6840579,92",0,D,0,ACCROCHE,300,0,54,GE DIRE
39709,02/01/2026,54N905205,1,54,N,0,0,"911011,57","6930190,64",0,D,0,ACCROCHE,374,0,54,GE DIRE
19447,02/01/2026,54N905205,2,54,N,0,374,"911000,41","6930501,64",0,D,0,ACCROCHE,430,0,54,GE DIRE
6760,02/01/2026,54N905205,3,54,N,0,804,"910523,29","6930754,03",0,D,0,ACCROCHE,320,0,54,GE DIRE
35537,02/01/2026,54N905205,4,54,N,0,1124,"910646,58","6930469,22",0,D,0,ACCROCHE,250,0,54,GE DIRE
39030,02/01/2026,54N905205,5,54,N,0,1374,"910630,04","6930467,9",0,D,0,ACCROCHE,112,0,54,GE DIRE
18278,02/01/2026,54N905210,1,54,N,0,0,"910179,26","6931069,72",0,D,0,ACCROCHE,259,0,54,GE DIRE
